Name,Type,Latitude,Longitude
디프리라이브,음식점,37.4905081,126.9082958
육회한곱창,음식점,37.4986134,126.9295104
김삿갓,음식점,37.4804984,126.9809206
황금,음식점,37.5130239,126.9355077
계경순대국 노량진메가스터디점,음식점,37.5129522,126.9415705
수지푸드,음식점,37.515572,126.9447427
카페오아시아루나카페,음식점,37.4875294,126.9067493
미가(味佳),음식점,37.4946527,126.954084
민물장어-(주)만복,음식점,37.4829436,126.9757902
묵은지식당,음식점,37.4845525,126.9775141
엄마밥줘,음식점,37.5027167,126.9400977
전사랑,음식점,37.4837726,126.9734022
대구북성로연탄석쇠불고기,음식점,37.5015321,126.9483965
베트꽁쌀국수노량진메가스터디점,음식점,37.5129522,126.9415705
로드77,음식점,37.5045694,126.9432338
깻잎치킨골뱅이,음식점,37.5044743,126.9370576
메가돈,음식점,37.5129522,126.9415705
명성왕족발,음식점,37.4994101,126.9312203
이모네,음식점,37.5144828,126.9370209
미각&라화쿵부,음식점,37.5117668,126.944432
더큰도시락노량진점,음식점,37.5129522,126.9415705
하늘채홍어,음식점,37.5023021,126.9369719
맘스터치,음식점,37.4874183,126.9810064
밥먹자국밥집,음식점,37.5074939,126.9450215
오케이포차이수역점,음식점,37.4873202,126.9814397
나주식당,음식점,37.4763253,126.972352
구름산추어탕,음식점,37.5012863,126.9344383
큰맘할매순대국,음식점,37.4946123,126.9570621
내가찜한닭,음식점,37.5073473,126.9593665
피자상회,음식점,37.4837788,126.9706997
오복집,음식점,37.5026925,126.9352088
호식이두마리치킨상도1호점,음식점,37.4983487,126.9511294
KFC보라매매장,음식점,37.4917313,126.9251532
쿡스테이크하우스,음식점,37.5114663,126.9451839
신전떡볶이대방점,음식점,37.5068569,126.9324793
생활맥주(상도역점),음식점,37.5040802,126.948898
대현포차,음식점,37.4980868,126.943686
포냐베트남쌀국수,음식점,37.498726,126.9277162
더진국 중앙대점,음식점,37.5072089,126.9587972
라부쏠라,음식점,37.4799076,126.9814792
오가네곱창,음식점,37.4834055,126.9753294
커피온리 숭실대점,음식점,37.4950975,126.9567014
남대문시장만두,음식점,37.4879346,126.9809066
워너커피,음식점,37.498749,126.9312512
달콤쌉싸롱,음식점,37.5128371,126.9381844
하오짱 이수점,음식점,37.4876853,126.981247
조이풀브라더스,음식점,37.5045699,126.9462118
동화회집,음식점,37.4902619,126.9809915
더진국숭실대점,음식점,37.4947291,126.9569214
엘비어(ELBEER),음식점,37.4847752,126.9788781
정선메밀고을,음식점,37.4957371,126.9437032
우육명가,음식점,37.4977527,126.9277064
마늘반쪽,음식점,37.5111191,126.9451481
원일이 정육식당,음식점,37.4855926,126.9678028
라밥노량진점,음식점,37.512271,126.9440856
밥드림,음식점,37.5126087,126.9404363
토끼네커피,음식점,37.4975711,126.9520484
싸움의고수 노량진점,음식점,37.5133386,126.9458849
바야흐로(bayaheuro),음식점,37.5094857,126.9605285
비브(VIVE),음식점,37.5094501,126.9319877
어수지락(본점),음식점,37.5119647,126.9321667
두루33,음식점,37.497475,126.9241141
달려라팬중앙대점,음식점,37.5070278,126.9585894
한솥도시락노량진고시촌점,음식점,37.512553,126.9448825
여수회관,음식점,37.5144828,126.9370209
아이러브피자(신대방점),음식점,37.4945424,126.9113669
제일맛집,음식점,37.4805007,126.9806707
이장군충무김밥,음식점,37.4875515,126.9671878
꿀버거,음식점,37.4986857,126.9315314
유다야키토리이수점,음식점,37.4895972,126.9818588
또와분식,음식점,37.5068098,126.9649591
지코바사당1호점,음식점,37.4779579,126.9770126
오뚜기마당,음식점,37.5028343,126.9364396
노량진3D고시뷔페(메가스터디타워점),음식점,37.5130962,126.938836
종가집보리밥국수,음식점,37.4879525,126.9803716
청년초밥,음식점,37.5081714,126.9462154
단란한,음식점,37.4843486,126.9714597
곱창대장,음식점,37.4850631,126.978734
담소소사골순대사당점,음식점,37.4772258,126.9778943
가네끼스시,음식점,37.4912431,126.9240825
히코코 노량진수산시장점,음식점,37.5152131,126.9408624
어촌마을,음식점,37.5085081,126.9617471
빅스타피자보라매점,음식점,37.504117,126.9231717
이고집쭈꾸미,음식점,37.498726,126.9277162
프라이밋(PRIMEAT),음식점,37.5000119,126.9510111
맛나곱창,음식점,37.4840566,126.9702165
신전떡볶이,음식점,37.5079242,126.9447842
톰스키친,음식점,37.5079242,126.9447842
파스타하우스,음식점,37.4977058,126.9439978
정작가의막걸리집,음식점,37.4896817,126.9816315
부타리안,음식점,37.512123,126.9374253
남도바지락손칼국수,음식점,37.5079038,126.9477405
봉원(Bong one)치킨,음식점,37.4995002,126.9514367
침사추이,음식점,37.5094857,126.9605285
명가수육국밥,음식점,37.5126162,126.9436916
새우네집,음식점,37.512248,126.9352959
신사(SINSA),음식점,37.4882573,126.9818578
명동칼국수(장승배기점),음식점,37.5049262,126.940321
건강식당메밀숲,음식점,37.5072009,126.9631112
아빠곰탕(신대방점),음식점,37.4967168,126.9280277
오꼬노미스토리,음식점,37.5121259,126.9376493
황제짬뽕,음식점,37.4966989,126.944047
마마's 치킨,음식점,37.4963849,126.9310802
터널돼지갈비,음식점,37.5027888,126.946748
아빠곰탕 흑석중앙대점,음식점,37.5083285,126.9616139
안(安),음식점,37.5131398,126.9396789
짬뽕선생,음식점,37.488059,126.9073138
쌍둥이보쌈,음식점,37.5013318,126.937092
명랑핫도그,음식점,37.5130858,126.9436103
대신수산,음식점,37.4787693,126.979775
가마솥족발,음식점,37.4954328,126.9373
뚱스밥버거 상도점,음식점,37.4978732,126.9435793
옛날통닭,음식점,37.5071022,126.9630594
밥먹자국밥집,음식점,37.5071867,126.9246398
잔칫날,음식점,37.5094857,126.9605285
월드피자,음식점,37.4910919,126.9822716
양계장집아들,음식점,37.4885434,126.9812908
괜찮은순두부,음식점,37.5123911,126.9428023
마왕족발,음식점,37.5048131,126.9453997
커피인더스터디,음식점,37.5081714,126.9462154
능청꾸러기푸드,음식점,37.4861817,126.9750246
오르막,음식점,37.5123911,126.9428023
쭈소반사당점,음식점,37.4773722,126.9809721
더 소반,음식점,37.5116454,126.9390259
맥피스,음식점,37.5072892,126.964854
전주해물콩나물국밥,음식점,37.5076346,126.9599688
내가찜한닭(숭실대점),음식점,37.4951718,126.9562333
서래순대국,음식점,37.4774225,126.9799075
명랑핫도그 장승배기점,음식점,37.5053437,126.9416697
용호동낙지 이수역점,음식점,37.4876097,126.9812582
더코네(The kone),음식점,37.4950185,126.9562275
우니꾸,음식점,37.4986309,126.9288564
더더먹자,음식점,37.4983068,126.9241248
팔팔구(889),음식점,37.495063,126.9552419
덤덤피자,음식점,37.481134,126.9757482
파티파티,음식점,37.486505,126.9763601
처갓집양념치킨 신대방점,음식점,37.4986301,126.9243079
베이커즈원,음식점,37.5067109,126.9679578
제이콥참치,음식점,37.4784223,126.980812
굳세어라 청춘아,음식점,37.5038317,126.9495236
청년곱창198,음식점,37.5112759,126.9442512
칠리사이공(72420),음식점,37.5046975,126.9431098
마라양꼬치,음식점,37.5046975,126.9431098
영덕막회물회,음식점,37.4815161,126.9807586
센카레,음식점,37.5058372,126.9473691
스시사구,음식점,37.48441,126.9784387
강남왕만두,음식점,37.5046975,126.9431098
명랑한찜닭 상도점,음식점,37.5009717,126.9324274
충남식당,음식점,37.5152131,126.9408624
삼정집,음식점,37.5152131,126.9408624
스파이스포,음식점,37.5069311,126.9593734
이백구시간,음식점,37.4787952,126.9780787
강정구의 피자생각 상도점,음식점,37.5015872,126.941144
Saigon Lee(사이공리),음식점,37.5070024,126.9396311
하늘,음식점,37.4841064,126.9793768
맛이담긴항아리,음식점,37.4825475,126.9811392
라시에스타,음식점,37.4784068,126.9813606
통큰상회,음식점,37.5059392,126.9375345
두젠틀(DOGENTLE),음식점,37.5053806,126.942865
타이거짬뽕,음식점,37.4783465,126.9793319
이수회관,음식점,37.4857517,126.9808391
날로,음식점,37.4786009,126.9795772
스몰월드,음식점,37.4854058,126.9809591
싱싱회쎈타,음식점,37.4778282,126.9789975
마녀술집,음식점,37.4894765,126.9073327
UrbanFarmTable(어반팜테이블),음식점,37.4857155,126.9758236
노가리학교,음식점,37.4772076,126.9786068
냄비마차,음식점,37.4866274,126.9803025
복어마을,음식점,37.5006371,126.9317999
동동냉면,음식점,37.4854964,126.9679296
Kafe187querencia(카페187쿼렌시아),음식점,37.4934857,126.9823353
배달삼겹돼지되지,음식점,37.4862287,126.9796261
퍼스트그린 에프앤비,음식점,37.492788,126.9625166
추억과김밥,음식점,37.4944325,126.9587405
갈매울감자탕,음식점,37.5043615,126.9504356
쉼표(숭실대점),음식점,37.4953631,126.9548386
명랑핫도그(남성역점),음식점,37.4853746,126.971224
베로니카아서울,음식점,37.4856291,126.9045688
복돼지순대국,음식점,37.5038475,126.9501962
농장사람들,음식점,37.5050258,126.944191
제주화로,음식점,37.5060731,126.9387937
탱탱이네,음식점,37.5090752,126.9323742
트루버거,음식점,37.4923207,126.9252545
맛공방,음식점,37.5074159,126.9594888
천냥노가리,음식점,37.5031042,126.9517211
야미가상도점,음식점,37.5030049,126.9350698
우동이맛있다,음식점,37.5129851,126.9399192
방배본가면옥,음식점,37.4837146,126.9763711
차이싱,음식점,37.505486,126.938074
우미참치,음식점,37.4799464,126.9808546
오징어야,음식점,37.5060333,126.9474354
열정식당,음식점,37.507693,126.9598413
카페아이엠티숭실대점,음식점,37.4950914,126.954986
순남시래기,음식점,37.4912097,126.9248657
스테이블(STABLE),음식점,37.4842316,126.9702322
에스티이사사,음식점,37.4829742,126.9748525
오부장치킨 성대시장점,음식점,37.4984455,126.9336632
냠냠국수,음식점,37.5080343,126.9476154
공원양꼬치,음식점,37.4975927,126.9220022
비엔나커피하우스,음식점,37.505486,126.938074
카페 하노이모먼트,음식점,37.5098013,126.9459041
피자쏭,음식점,37.4972174,126.9316688
배달삼겹직구삼 동작점,음식점,37.5035399,126.9396608
장군상도왕족발보쌈,음식점,37.5033253,126.9350279
동강영양탕,음식점,37.4994133,126.9313774
바라건대,음식점,37.5080617,126.9623188
고고차돌,음식점,37.5048179,126.953233
한돈신,음식점,37.5088308,126.96197
다시사랑한다면(보라매점),음식점,37.4913946,126.923403
호요,음식점,37.4819985,126.9811105
아쯔다무라,음식점,37.4952633,126.9541592
남도회보쌈구이조림,음식점,37.4917374,126.9251157
알로하닭,음식점,37.5036697,126.9392564
소반,음식점,37.4883821,126.9098115
그런밤,음식점,37.5116331,126.9540145
놀포차,음식점,37.5124221,126.9424444
핑크플로어,음식점,37.5082273,126.9623075
치킨더홈,음식점,37.5111191,126.9451481
정감,음식점,37.4995121,126.9273635
곰돌이,음식점,37.5030403,126.9365
굽네치킨,음식점,37.4987708,126.9546477
욜로와(YoLowa),음식점,37.5051305,126.9461259
진주,음식점,37.5152131,126.9408624
해피트리,음식점,37.4996066,126.923889
브롱스이수점,음식점,37.4869872,126.9803406
퀴즈노스 중앙대후문점,음식점,37.5050399,126.9528612
사부작,음식점,37.4986309,126.9288564
홍대삭,음식점,37.4902184,126.9082435
세계맥주카페또와(DDoWa),음식점,37.512569,126.9434491
부에노떡볶이 동작점,음식점,37.5111232,126.9356637
세령이네,음식점,37.5079622,126.9402532
카페 라끌레(Cafe La Cle),음식점,37.4932342,126.9197115
정성밥집,음식점,37.4811391,126.9755073
하늘채,음식점,37.5152131,126.9408624
아게아게,음식점,37.4869323,126.9799207
참숯옛맛서울불고기,음식점,37.5127782,126.9484209
엉터리생고기 중앙대점,음식점,37.5078575,126.960521
럭셔리 돈·떡,음식점,37.4842312,126.9699823
꿀마니,음식점,37.4942968,126.9563326
쇼워이야붜,음식점,37.4875841,126.9121942
그런커피,음식점,37.5116579,126.954168
강남반찬,음식점,37.4890493,126.9807038
동막골,음식점,37.4976148,126.9304791
1994스토리양분식,음식점,37.4913946,126.923403
사당포차,음식점,37.482468,126.9730028
보람이네 떡볶이,음식점,37.5085104,126.9317952
부리또리,음식점,37.5128224,126.9453956
롤링페이퍼,음식점,37.5129851,126.9399192
더멜로디스,음식점,37.4808919,126.9806823
땅스부대찌개 상도점,음식점,37.5026819,126.9365311
철판목장중앙대점,음식점,37.5070461,126.9593413
청춘포차,음식점,37.5009934,126.9373388
명창상회,음식점,37.5046319,126.9366482
모던비어433,음식점,37.5073774,126.9647442
달콤쌉싸롱2호점,음식점,37.5121693,126.9411778
건강한하루김밥,음식점,37.5036361,126.9396289
포차썸데이 이수역점,음식점,37.4874346,126.9812312
포차썸데이 이수역점,음식점,37.4874346,126.9812312
네마리무한리필,음식점,37.5067255,126.9630499
KFC 남성역,음식점,37.4841211,126.9726489
지코바 대방1호점,음식점,37.5058114,126.9343468
광명수산,음식점,37.488235,126.9811592
하마다노니꾸야,음식점,37.4776597,126.9809761
쿠시야끼하루,음식점,37.4995452,126.9268484
식도가두부이야기,음식점,37.5120173,126.9515139
포장맛차,음식점,37.5114024,126.9321578
낭만옵빠,음식점,37.4773877,126.9777643
동두천그집쭈꾸미,음식점,37.4876225,126.9071323
스시원,음식점,37.5094857,126.9605285
하브,음식점,37.5077217,126.9622862
통큰두마리찜닭,음식점,37.512492,126.9445191
위니드플레이스,음식점,37.4789124,126.9809071
호식이두마리치킨 흑석중앙대점,음식점,37.5062739,126.9627225
두레현미쌀국수,음식점,37.4850677,126.9779062
커피파니,음식점,37.4826054,126.9760662
두꺼비식당,음식점,37.5126234,126.9443917
굽네치킨 사당1동점,음식점,37.4781551,126.9781417
콘서트,음식점,37.4894765,126.9073327
배영만당진아구찜탕,음식점,37.4894765,126.9073327
동네치킨,음식점,37.4994834,126.9271784
강촌민물매운탕2호점,음식점,37.492447,126.924948
본스테이크,음식점,37.5129851,126.9399192
생활맥주 장승배기역점,음식점,37.5049015,126.9381724
고흥회수산,음식점,37.5122151,126.9321507
백옥양꼬치,음식점,37.4872396,126.9099129
우오가시 노량진점,음식점,37.5152131,126.9408624
후라이드참잘하는집 방배점,음식점,37.4924135,126.9790059
이모네떡볶이,음식점,37.5069122,126.9627555
호치킨 신대방삼거리역1번출구점,음식점,37.5058114,126.9343468
소백양훠궈샤브,음식점,37.4881213,126.9815554
장호덕손만두,음식점,37.4833686,126.9747103
상도정마루,음식점,37.5073653,126.9521286
촌장골,음식점,37.5023999,126.9354313
동경야네,음식점,37.4946021,126.957535
고우마구로,음식점,37.5028804,126.9469164
유가네한우곰탕,음식점,37.4986134,126.9295104
선능역매운떡볶이(사당점),음식점,37.4777612,126.9788571
블랙홀직화불닭,음식점,37.4999918,126.9423925
보스톤커피,음식점,37.5080962,126.9262539
전티마이 베트남쌀국수,음식점,37.5134867,126.9429331
백스피쉬마켓(Paik's fish market),음식점,37.5103506,126.9322271
부타리안 노량진2호점,음식점,37.5125161,126.9468127
혜화동돈까스극장,음식점,37.5024191,126.9342582
장수아귀찜,음식점,37.5125144,126.9353645
꼬꼬아찌,음식점,37.4858188,126.9805736
만족하오,음식점,37.4864722,126.9795447
차오,음식점,37.5054618,126.9470102
도마일기,음식점,37.4906999,126.9231054
즉석떡볶이 달쫀 남성점,음식점,37.484517,126.972795
필수,음식점,37.5080314,126.9627694
김떡분식,음식점,37.5093742,126.9257818
배반장동작점,음식점,37.5119573,126.9331699
주식회사동양푸드,음식점,37.5133065,126.9405871
신참떡볶이,음식점,37.4884833,126.9789113
바라던바,음식점,37.5061494,126.9616735
울엄마김밥,음식점,37.5058372,126.9473691
피맥,음식점,37.4992723,126.9273556
마이트커피,음식점,37.487448,126.9671983
꼬꾸이치킨(상도엠코타운점),음식점,37.4954415,126.9509774
라쿠미스시,음식점,37.5073653,126.9521286
갈비연구소,음식점,37.4843266,126.9811942
팔칠닭강정,음식점,37.5123699,126.9440548
별나족오향한방족발,음식점,37.4882079,126.9803115
길동우동집,음식점,37.4912097,126.9248657
파티파티,음식점,37.5012388,126.9340714
까이치킨,음식점,37.4863239,126.9794812
몽실이네,음식점,37.495241,126.9558049
역전우동0410 신대방삼거리점,음식점,37.4988392,126.9300703
월하당,음식점,37.4839764,126.9685577
융선황제갈비살,음식점,37.4772803,126.9779444
닭파치,음식점,37.4971784,126.9451825
삼호정,음식점,37.4978907,126.9229648
가마솥송가네돼지국밥,음식점,37.5082128,126.9383641
모코비,음식점,37.5065696,126.962195
양만이 상도직영점,음식점,37.4971976,126.9534163
코다리&시래기,음식점,37.4782666,126.9790537
비엠(bm),음식점,37.4867604,126.9805766
빈티지뱅가드,음식점,37.508892,126.9620619
미스터피자사당점,음식점,37.490209,126.9822847
스시킴(본점),음식점,37.4816913,126.9725883
가마솥족발가족,음식점,37.5015321,126.9483965
송이김밥,음식점,37.4946969,126.9781509
산쪼메 이수점,음식점,37.4839828,126.9804085
조미옥닭한마리,음식점,37.4790972,126.9813331
비앙비앙(ViensBien),음식점,37.5123243,126.9517867
점핑박사,음식점,37.5054239,126.9447826
하쿠라멘왕,음식점,37.4853746,126.971224
김가네김밥,음식점,37.5046975,126.9431098
선샤브향,음식점,37.5122331,126.9460905
바다스넥칼국수,음식점,37.5108466,126.9450577
까사보니따,음식점,37.4884782,126.9816716
모모분식,음식점,37.4996066,126.923889
(유)아웃백스테이크하우스코리아 신대방점,음식점,37.491293,126.9240603
친구마차,음식점,37.4862681,126.9813703
금산포장마차,음식점,37.4864722,126.9795447
샤브담,음식점,37.5071867,126.9246398
유유초밥,음식점,37.5069292,126.9615224
바로곁에,음식점,37.5061494,126.9616735
먹방김치찌개,음식점,37.5126973,126.9360576
킹파스타,음식점,37.4912097,126.9248657
호아빈사당점,음식점,37.4813415,126.9815129
유프,음식점,37.5051151,126.9537254
날개잃은통닭,음식점,37.4828988,126.9739501
오사카부루스,음식점,37.49907,126.9302261
아이돈가스,음식점,37.5129851,126.9399192
응급실국물떡볶이 숭실대점,음식점,37.4985655,126.9522086
몽몽몽,음식점,37.4922185,126.9792766
고렝,음식점,37.4944325,126.9587405
김미자당진아구동태찜탕,음식점,37.5053806,126.942865
혼밥대장(사당점),음식점,37.4852082,126.9680467
양계장집아들,음식점,37.4830318,126.9726615
뉴욕야시장,음식점,37.4868878,126.9810351
다락,음식점,37.4967096,126.9528073
쿠우쿠우보라매공원점,음식점,37.4912653,126.924088
오구쌀피자 신대방점,음식점,37.4881124,126.9098821
착한피자,음식점,37.4817118,126.9781941
스시톡톡,음식점,37.5082652,126.9610786
옛날치킨,음식점,37.4889825,126.9804842
돈까스공장,음식점,37.5010919,126.9332626
치앤강(노량진점),음식점,37.5126162,126.9436916
육반연반,음식점,37.5076972,126.9642252
왕돈까스왕냉면,음식점,37.507211,126.9599531
홍당무,음식점,37.506505,126.9589361
구주삼 사당점,음식점,37.4788315,126.9791489
골든볼9,음식점,37.5130841,126.941549
땡초우동노량진점,음식점,37.5111691,126.9446011
마녀의레시피,음식점,37.4784259,126.9806005
사운드온 더펍 하프타임,음식점,37.5006811,126.9425582
아람중화요리,음식점,37.50693,126.9695517
홍게우동집,음식점,37.484103,126.9797194
사계진미,음식점,37.4859853,126.9813899
카페비러브드,음식점,37.5119036,126.9548523
생활맥주 숭실대입구역점,음식점,37.4975715,126.9531092
카페사당동,음식점,37.4799899,126.9754642
부뚜막고양이,음식점,37.4807301,126.9784345
행복나눔장터,음식점,37.4812262,126.9768279
동작한분식,음식점,37.4963798,126.9218952
맥주창고,음식점,37.4957644,126.953658
카페한켠,음식점,37.4953206,126.941864
바사삭,음식점,37.5016826,126.9410397
노량진실내포차,음식점,37.5045599,126.9400604
중앙대학교병원 장례식장,음식점,37.5069754,126.9605231
리버풀펍,음식점,37.5077129,126.9605762
성원,음식점,37.4876225,126.9071323
프레임676(Frame676),음식점,37.4916521,126.9091386
오고가고,음식점,37.4834007,126.9751983
유진예가 의정부부대찌개 앤 생삼겹살,음식점,37.5046975,126.9431098
비어주마,음식점,37.4853298,126.9799832
만월,음식점,37.4788315,126.9791489
광어이모,음식점,37.4992208,126.9516272
숭실대중문 한솥도시락,음식점,37.4952178,126.9559387
마초버거,음식점,37.4885369,126.9786595
본포,음식점,37.5131457,126.9380262
본도시락동작구청점,음식점,37.5104083,126.9399313
오빌리아드앤카페(Oh billiard&cafe),음식점,37.4984752,126.9512746
스타동(상도점),음식점,37.500527,126.9535651
호치킨 해군회관 사거리점,음식점,37.5036914,126.9220447
황금김밥,음식점,37.4881771,126.9130857
숙주..그놈,음식점,37.501258,126.9328983
BHC숭실대점,음식점,37.4948968,126.9574449
카페블랑,음식점,37.478955,126.9806182
보라매볼링장,음식점,37.4912431,126.9240825
소문난순대국,음식점,37.4896776,126.9808445
청대문,음식점,37.5076972,126.9642252
서울대돈부리2호점,음식점,37.5117666,126.933968
형제상회,음식점,37.5066237,126.9501947
소라노호시,음식점,37.4876853,126.981247
서희네,음식점,37.5066425,126.9630318
더돈까스이수점,음식점,37.4862287,126.9796261
고집,음식점,37.4943,126.9131888
사나운치킨,음식점,37.4989866,126.9296984
다코기이수역점,음식점,37.4847087,126.9793245
그릴진,음식점,37.4860694,126.980482
일인삼겹맛구요숭실대본점,음식점,37.4994834,126.9271784
착한피자,음식점,37.5009053,126.9491382
배달삼겹직구삼상도점,음식점,37.4994834,126.9271784
세컨드무드,음식점,37.4948515,126.9562921
스노우플라워(설화무역),음식점,37.5080314,126.9627694
짬뽕할매포차,음식점,37.5061931,126.9626523
노량해전 노량진횟집,음식점,37.511521,126.9446515
콜라겐 순대국,음식점,37.5134296,126.9421412
쟁이포차,음식점,37.4897815,126.9808759
인생식당,음식점,37.5071867,126.9246398
신호야,음식점,37.5116249,126.9513565
카츠진노량진점,음식점,37.5124243,126.9273959
삼통치킨호프,음식점,37.4989784,126.9436327
삼공간(3공간),음식점,37.48099,126.9812995
오밀조밀칼국수,음식점,37.5046975,126.9431098
정성푸드,음식점,37.4817855,126.9757574
착한커피,음식점,37.4779349,126.9791396
이경숙육개장,음식점,37.484517,126.972795
후지스시,음식점,37.4889011,126.9813933
칭따오양꼬치,음식점,37.4836581,126.9705962
애프터유(after you),음식점,37.4995462,126.9398225
신대방닭갈비구이,음식점,37.4877677,126.9117822
어반(urban)스시&참치,음식점,37.4995121,126.9273635
솔시카고피자,음식점,37.4876225,126.9071323
종부네,음식점,37.4945235,126.9543572
원투쓰리포차,음식점,37.4959995,126.943833
오부장치킨,음식점,37.5045868,126.9420573
카페디차,음식점,37.5073653,126.9521286
은연가,음식점,37.4840764,126.9799686
고봉삼계탕 중앙대점,음식점,37.5077113,126.9628474
엘리스빈커피,음식점,37.4977169,126.9315045
띵닭,음식점,37.5082264,126.9390743
남원추어탕,음식점,37.4906638,126.9083761
송이김치찌개,음식점,37.4905349,126.981093
상도실내포장마차,음식점,37.5073653,126.9521286
원원나인,음식점,37.5114528,126.9441797
네네치킨 상도2호점,음식점,37.4978367,126.9347915
칠성팡팡포차,음식점,37.492976,126.9534978
곱깨비&찜닭에반하다,음식점,37.4786009,126.9795772
나주식당,음식점,37.4902378,126.9085915
탕화쿵푸(湯火功夫)숭실대직영점,음식점,37.4952477,126.9556499
신사부대찌개 품격삼겹살,음식점,37.5080962,126.9262539
대마족발사당점,음식점,37.4827338,126.97311
족발찹쌀순대,음식점,37.4894534,126.9097099
택이네조개전골,음식점,37.4837726,126.9734022
작은식당,음식점,37.4839958,126.9810744
도담,음식점,37.4848192,126.969116
진희네,음식점,37.5121,126.9509845
금방울,음식점,37.4890071,126.9097775
보나토(BEAUNATO),음식점,37.4836948,126.9709802
삼곱식당,음식점,37.5085388,126.9611506
여수밤바다,음식점,37.4857596,126.9807157
코코스,음식점,37.5137034,126.9400329
도쿄라멘 노량진점,음식점,37.5124998,126.9439749
더치앤빈(보라매역점),음식점,37.5058114,126.9343468
상도목장,음식점,37.4979469,126.952457
독일감자전 라이베쿠헨 Reibekuchen,음식점,37.5114949,126.9546849
예니네,음식점,37.4855968,126.968601
대천도시락,음식점,37.5108466,126.9450577
칠기마라샹궈마라탕,음식점,37.5074001,126.9596293
봉구스밥버거 이수역점,음식점,37.487352,126.9802135
주)지코바사당2호,음식점,37.4856219,126.9804168
왕돈까스&왕냉면,음식점,37.5043986,126.9463069
족발3:30,음식점,37.4833831,126.976907
유로코피자상도점,음식점,37.4976242,126.9439424
쿠웨이트떡볶이사당점,음식점,37.481292,126.9723688
휘게(Hygge),음식점,37.4973302,126.9510972
도쿄라멘3900,음식점,37.494993,126.9564009
강촌숯불닭갈비,음식점,37.4895438,126.9805795
카페마인드어스(cafe mindus),음식점,37.4877657,126.9732616
알프스(alps'),음식점,37.5076972,126.9642252
버금새우 노량진점,음식점,37.5107748,126.9444381
마라탕탕탕,음식점,37.4867621,126.9681645
여기로,음식점,37.4994566,126.932683
일인용 노량진점,음식점,37.5001148,126.9422403
주주돈가츠,음식점,37.5075081,126.9465441
신기음식점,음식점,37.5077735,126.9599838
우리황금치킨,음식점,37.4806042,126.97846
어매수산,음식점,37.498552,126.9290035
마리 노량진점,음식점,37.5075081,126.9465441
밋투데이(MEAT TODAY),음식점,37.510373,126.94052
위치커피 상도점,음식점,37.499303,126.9431543
스시노백쉐프,음식점,37.5046975,126.9431098
봉수아피자,음식점,37.5003534,126.9415188
이(Lee)스시,음식점,37.4952808,126.9554244
청출어람,음식점,37.5083638,126.9399285
뿔발 상도점,음식점,37.4975224,126.9347077
지금의세상,음식점,37.4786317,126.979181
잡스튜디오,음식점,37.4864324,126.9814054
두끼 노량진역점,음식점,37.5120271,126.9444479
족발야시장,음식점,37.4868878,126.9810351
전곱곱창,음식점,37.4833752,126.9767194
진상천,음식점,37.5080055,126.960744
역전우동0410보라매공원점,음식점,37.4912431,126.9240825
로즈커피,음식점,37.5122151,126.9321507
팔칠치킨호프,음식점,37.5123699,126.9440548
엘림커피,음식점,37.4979453,126.9282759
웰컴,음식점,37.5004762,126.9381401
오지상가츠,음식점,37.4912653,126.924088
잘란잘란온이수,음식점,37.4850174,126.979491
스시와회,음식점,37.4894765,126.9073327
피맥집,음식점,37.5134152,126.9454845
홍초밥,음식점,37.4894746,126.9808088
창조야식센타,음식점,37.504447,126.9232925
커피온리(노량진2호점),음식점,37.5133529,126.9432469
이마트24 R동작대교 노을카페,음식점,37.5059167,126.9802732
보코방라멘,음식점,37.5052953,126.937072
하카타야끼,음식점,37.4840448,126.9802833
흑석181,음식점,37.5085081,126.9617471
유별커피,음식점,37.4853746,126.971224
요즘닭집,음식점,37.4948515,126.9562921
울랄라치킨,음식점,37.5128454,126.9281307
생선구이&동태탕,음식점,37.4855209,126.9044375
오케이어울참,음식점,37.5115314,126.9278
에이치플레이스,음식점,37.5042342,126.9230852
간딴삼겹,음식점,37.483982,126.9730352
승진식당,음식점,37.5057974,126.9626318
똥광포차스토리,음식점,37.5049015,126.9381724
스쿨푸드 신대방 딜리버리점,음식점,37.4977478,126.9354227
재팔이네닭발,음식점,37.4953476,126.9540087
구우면돼지,음식점,37.5065332,126.9630096
호미,음식점,37.5080962,126.9262539
스모카레,음식점,37.5080962,126.9262539
릿잇커피(LIT IT COFFEE),음식점,37.503984,126.9532865
도깨비방망이,음식점,37.5071867,126.9246398
영화푸드,음식점,37.5004601,126.9467061
팬피그에프앤비,음식점,37.4979705,126.923312
태진이네떡볶이,음식점,37.4989784,126.9292213
들림,음식점,37.4897954,126.9760224
피자애 장승배기역점,음식점,37.5052611,126.9399871
다함께 야구왕 사당호프,음식점,37.477441,126.9802837
바불리옛날왕만두,음식점,37.4803752,126.9813677
부자치킨&닭발,음식점,37.5058239,126.9468886
우리집콩나물국밥,음식점,37.4975509,126.934972
84양은냄비 동작직영점,음식점,37.5083415,126.9472027
현대카페,음식점,37.4830715,126.9815177
공집합,음식점,37.5007395,126.9338591
문커피(moon coffee),음식점,37.501832,126.9502041
토종순대국,음식점,37.5101809,126.9460334
지구,음식점,37.5007395,126.9338591
그리들,음식점,37.4853746,126.971224
딜리버리킹 상도점,음식점,37.5039148,126.9467198
